# RDB data retrieved from Oracle.
#
# $Log$
# tsql nwisor -rdb 'select * from gw_otid_01  order by site_no' |# 02/19/2019 21:01:29, llorzol
#
agency_cd	site_no	otid_seq_nu	otid_id	assigner_nm	otid_web_cd	otid_cn	otid_cr	otid_mn	otid_md
5s	15s	9n	15s	15s	1s	8s	25d	8s	25d
USGS	451210123070601	1	OWRD OBS 996	OR004	Y	tiffany	19-FEB-2003 21:48:02	tiffany	19-FEB-2003 21:48:02
USGS	451210123070601	2	71000036	USGS	Y	tiffany	19-FEB-2003 21:48:02	tiffany	19-FEB-2003 21:48:02
USGS	451213122505001	1	47000008	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	451220122345001	1	WELL #2	OWNER	L	tiffany	16-OCT-2012 20:42:41	tiffany	16-OCT-2012 20:42:41
USGS	451223122482001	1	47000009	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	451223122590701	1	47000021	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	451228122552701	1	OWRD OBS 636	OR004	Y	tiffany	19-FEB-2003 21:48:02	tiffany	19-FEB-2003 21:48:02
USGS	451228122552701	2	47000213	USGS	Y	tiffany	19-FEB-2003 21:48:02	tiffany	19-FEB-2003 21:48:02
USGS	451229117513901	1	WELL 2(GALE ST)	OWNER	Y	tiffany	17-AUG-2016 16:54:38	tiffany	17-AUG-2016 16:54:38
USGS	451230117512001	1	WELL #3 (RESERV	OWNER	L	tiffany	16-OCT-2012 20:42:42	tiffany	16-OCT-2012 20:42:42
USGS	451231122473201	1	47000010	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	451232122462301	1	47900006	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	09-OCT-1992 00:00:00
USGS	451233122555601	1	47000022	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	451234123053701	1	71900043	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	09-OCT-1992 00:00:00
USGS	451235122510401	1	L30609	OR004	Y	tiffany	07-SEP-2004 12:42:53	tiffany	07-SEP-2004 12:42:53
USGS	451236122583001	1	47000150	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	451236122583201	1	47000149	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	451237122510601	1	L52380	OR004	Y	tiffany	31-AUG-2004 21:08:59	tiffany	31-AUG-2004 21:08:59
USGS	451238123063301	1	71000104	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	18-NOV-1991 00:00:00
USGS	451242122544601	1	47000377	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1991 00:00:00
USGS	451247122544101	1	47000376	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1991 00:00:00
USGS	451248122281501	1	05901076	RASA	Y	tiffany	19-MAR-2002 19:02:41	tiffany	19-MAR-2002 19:02:41
USGS	451248122545301	1	47000023	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	22-JAN-1992 00:00:00
USGS	451248122572801	1	47000375	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1991 00:00:00
USGS	451249122430101	1	05901301	RASA	Y	tiffany	18-MAR-2002 21:23:10	tiffany	18-MAR-2002 21:23:10
USGS	451250122364001	1	26	WILL NAWQA	Y	tiffany	28-JUN-2004 14:09:07	tiffany	28-JUN-2004 14:09:07
USGS	451250123580001	1	NORTH DUNE WELL	OWNER	L	tiffany	16-OCT-2012 20:42:42	tiffany	16-OCT-2012 20:42:42
USGS	451250123580002	1	SOUTH DUNE WELL	OWNER	L	tiffany	16-OCT-2012 20:42:42	tiffany	16-OCT-2012 20:42:42
USGS	451250123580003	1	CENTRAL DUNE WE	OWNER	L	tiffany	16-OCT-2012 20:42:42	tiffany	16-OCT-2012 20:42:42
USGS	451251122425901	1	OWRD OBS 44	OR004	Y	tiffany	19-FEB-2003 21:48:03	tiffany	19-FEB-2003 21:48:03
USGS	451251122425901	2	05900056	USGS	Y	tiffany	19-FEB-2003 21:48:03	tiffany	19-FEB-2003 21:48:03
USGS	451251122430301	1	05901019	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	10-OCT-1991 00:00:00
USGS	451252122175101	1	05901094	RASA	Y	tiffany	20-MAR-2002 17:48:14	tiffany	20-MAR-2002 17:48:14
USGS	451252122393401	1	05901023	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	10-OCT-1991 00:00:00
USGS	451253123052901	1	71000102	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451254123051901	1	71900037	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	09-OCT-1992 00:00:00
USGS	451259122265801	1	05901075	RASA	Y	tiffany	19-MAR-2002 19:02:40	tiffany	19-MAR-2002 19:02:40
USGS	451259123094401	1	71000035	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	29-MAY-1991 00:00:00
USGS	451300121160001	1	WELL 2	OWNER	Y	tiffany	07-JUL-2016 18:41:09	tiffany	07-JUL-2016 19:45:00
USGS	451300123270001	1	PUMPER WELL	OWNER	L	tiffany	16-OCT-2012 20:42:42	tiffany	16-OCT-2012 20:42:42
USGS	451300123270003	1	WELL #1	OWNER	L	tiffany	16-OCT-2012 20:42:42	tiffany	16-OCT-2012 20:42:42
USGS	451301122510501	1	47000359	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	01-JUL-1991 00:00:00
USGS	451304122501201	1	47000424	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451308122483501	1	47000357	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	01-JUL-1991 00:00:00
USGS	451308122532001	1	47000373	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1991 00:00:00
USGS	451310122505501	1	47000360	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	01-JUL-1991 00:00:00
USGS	451313122344301	1	05901044	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	10-OCT-1991 00:00:00
USGS	451313122590401	1	47900061	RASA	Y	tiffany	26-MAR-2002 16:03:34	tiffany	26-MAR-2002 16:03:34
USGS	451314122592601	1	47000383	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1991 00:00:00
USGS	451315122184601	1	05901091	RASA	Y	tiffany	20-MAR-2002 17:48:13	tiffany	20-MAR-2002 17:48:13
USGS	451316122483101	1	47000356	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	01-JUL-1991 00:00:00
USGS	451317122493101	1	47000358	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	01-JUL-1991 00:00:00
USGS	451320123061301	1	71000030	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	29-MAY-1991 00:00:00
USGS	451324122500001	1	47000451	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451326122500001	1	47000452	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451327122555901	1	47000020	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	451329122345801	1	05901043	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	10-OCT-1991 00:00:00
USGS	451330122452001	1	WELL #5	OWNER	L	tiffany	16-OCT-2012 20:42:42	tiffany	16-OCT-2012 20:42:42
USGS	451330122452001	2	L73600	OR004	L	tiffany	16-OCT-2012 20:42:42	tiffany	16-OCT-2012 20:42:42
USGS	451330123505001	1	SPRING #1	OWNER	L	tiffany	16-OCT-2012 20:42:42	tiffany	16-OCT-2012 20:42:42
USGS	451332122234601	1	05901074	RASA	Y	tiffany	19-MAR-2002 19:02:40	tiffany	19-MAR-2002 19:02:40
USGS	451332122305401	1	05901039	RASA	Y	tiffany	19-MAR-2002 18:02:26	tiffany	19-MAR-2002 18:02:26
USGS	451332122451601	1	47000423	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451332122551901	1	OWRD OBS 633	OR004	Y	tiffany	19-FEB-2003 21:48:03	tiffany	19-FEB-2003 21:48:03
USGS	451332122551901	2	47000019	USGS	Y	tiffany	19-FEB-2003 21:48:03	tiffany	19-FEB-2003 21:48:03
USGS	451333122474901	1	OWRD OBS 1329	OR004	Y	tiffany	19-JUN-2014 15:15:41	tiffany	19-JUN-2014 15:15:41
USGS	451333122474901	2	47900588	RASA	Y	tiffany	19-JUN-2014 15:15:41	tiffany	19-JUN-2014 15:15:41
USGS	451336122544601	1	47000374	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1991 00:00:00
USGS	451340122345001	1	WELL #3	OWNER	L	tiffany	16-OCT-2012 20:42:42	tiffany	16-OCT-2012 20:42:42
USGS	451340123043401	1	22	WILL NAWQA	Y	tiffany	28-JUN-2004 14:09:51	tiffany	28-JUN-2004 14:09:51
USGS	451342122435701	1	05000089	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451343122435001	1	05000085	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451344122482601	1	47000355	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	01-JUL-1991 00:00:00
USGS	451345122450701	1	47000426	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451347122443201	1	05000086	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451347123063701	1	71000103	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451349122440201	1	05901018	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	10-OCT-1991 00:00:00
USGS	451350123511001	1	SPRING #4	OWNER	L	tiffany	16-OCT-2012 20:42:42	tiffany	16-OCT-2012 20:42:42
USGS	451350123511002	1	SPRING #2	OWNER	L	tiffany	16-OCT-2012 20:42:43	tiffany	16-OCT-2012 20:42:43
USGS	451350123511003	1	SPRING #3	OWNER	L	tiffany	16-OCT-2012 20:42:43	tiffany	16-OCT-2012 20:42:43
USGS	451352122455801	1	47000007	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	451354117532701	1	445	B L DAVIS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	451355122442001	1	05000081	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451355122483901	1	47000353	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	01-JUL-1991 00:00:00
USGS	451359122281701	1	05901073	RASA	Y	tiffany	19-MAR-2002 19:02:39	tiffany	19-MAR-2002 19:02:39
USGS	451359122442501	1	05000088	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451400122320801	1	05901038	RASA	Y	tiffany	19-MAR-2002 18:02:25	tiffany	19-MAR-2002 18:02:25
USGS	451401122433601	1	05000084	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451401122453401	1	47000425	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451402122435001	1	05000092	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	19-FEB-1992 00:00:00
USGS	451402122443501	1	05000082	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451404122442001	1	05000090	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451407117564001	1	LAGRANDE 1	MAGMA ENERGY	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	451407122495301	1	47000352	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	01-JUL-1991 00:00:00
USGS	451408122340201	1	05901037	RASA	Y	tiffany	19-MAR-2002 18:02:25	tiffany	19-MAR-2002 18:02:25
USGS	451409122443501	1	05000091	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451411122284401	1	05901072	RASA	Y	tiffany	19-MAR-2002 19:02:38	tiffany	19-MAR-2002 19:02:38
USGS	451412122433801	1	05000087	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451413122573901	1	47000018	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	451414122435801	1	05901010	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	10-OCT-1991 00:00:00
USGS	451417122441201	1	05000083	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451424122574401	1	47900050	RASA	Y	tiffany	26-MAR-2002 16:03:34	tiffany	26-MAR-2002 16:03:34
USGS	451425123114901	1	71000034	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	29-MAY-1991 00:00:00
USGS	451426122551801	1	47000372	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1991 00:00:00
USGS	451428122350201	1	05901035	RASA	Y	tiffany	19-MAR-2002 18:02:24	tiffany	19-MAR-2002 18:02:24
USGS	451430121181001	1	WELL #5	OWNER	L	tiffany	16-OCT-2012 20:42:43	tiffany	16-OCT-2012 20:42:43
USGS	451430121181002	1	WELL #7	OWNER	L	tiffany	16-OCT-2012 20:42:43	tiffany	16-OCT-2012 20:42:43
USGS	451430123033801	1	71000029	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	29-MAY-1991 00:00:00
USGS	451431123134401	1	71000033	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	29-MAY-1991 00:00:00
USGS	451433117532201	1	DAVIS 446	OWNER	Y	nwis	04-NOV-1998 00:00:00	tiffany	26-JUN-2013 16:48:55
USGS	451436122433401	1	05901007	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	10-OCT-1991 00:00:00
USGS	451436122570501	1	47000371	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1991 00:00:00
USGS	451437122453701	1	47000354	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451438121110201	1	OWRD OBS 917	OR004	Y	tiffany	19-FEB-2003 21:48:03	tiffany	19-FEB-2003 21:48:03
USGS	451439120113601	1	STOCK YARD	CITY OF CONDON	Y	nwis	04-NOV-1998 00:00:00	tiffany	26-JUN-2013 16:48:55
USGS	451445122350500	1	05900001	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	09-OCT-1992 00:00:00
USGS	451447122502101	1	OWRD OBS 605	OR004	Y	tiffany	19-FEB-2003 21:48:03	tiffany	19-FEB-2003 21:48:03
USGS	451447122502101	2	47000210	USGS	Y	tiffany	19-FEB-2003 21:48:03	tiffany	19-FEB-2003 21:48:03
USGS	451449122262701	1	05901070	RASA	Y	tiffany	19-MAR-2002 18:02:30	tiffany	19-MAR-2002 18:02:30
USGS	451450121180001	1	WELL #2	OWNER	L	tiffany	16-OCT-2012 20:42:43	tiffany	16-OCT-2012 20:42:43
USGS	451450122260401	1	05901071	RASA	Y	tiffany	19-MAR-2002 19:02:37	tiffany	19-MAR-2002 19:02:37
USGS	451451123064401	1	OWRD OBS 995	OR004	Y	tiffany	19-FEB-2003 21:48:03	tiffany	19-FEB-2003 21:48:03
USGS	451451123064401	2	71000061	USGS	Y	tiffany	19-FEB-2003 21:48:03	tiffany	19-FEB-2003 21:48:03
USGS	451452122565901	1	47000369	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1991 00:00:00
USGS	451455122255501	1	05901069	RASA	Y	tiffany	19-MAR-2002 18:02:28	tiffany	19-MAR-2002 18:02:28
USGS	451456122263001	1	05901284	RASA	Y	tiffany	19-MAR-2002 18:02:29	tiffany	19-MAR-2002 18:02:29
USGS	451457122205601	1	05901287	RASA	Y	tiffany	20-MAR-2002 17:48:11	tiffany	20-MAR-2002 17:48:11
USGS	451457122491401	1	47000005	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	01-JUL-1991 00:00:00
USGS	451500121102001	1	WELL #1	OWNER	L	tiffany	16-OCT-2012 20:42:43	tiffany	16-OCT-2012 20:42:43
USGS	451500123024101	1	71900001	RASA	Y	tiffany	26-MAR-2002 18:25:19	tiffany	26-MAR-2002 18:25:19
USGS	451502122493901	1	47000006	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	451502123045600	1	71900019	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	09-OCT-1992 00:00:00
USGS	451504122275201	1	05000076	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	18-DEC-1991 00:00:00
USGS	451509122551001	1	47000368	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1991 00:00:00
USGS	451510122284000	1	05900002	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	09-OCT-1992 00:00:00
USGS	451512122563801	1	47000017	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	451514117532101	1	WCFARMS 12	BANK	Y	nwis	04-NOV-1998 00:00:00	tiffany	26-JUN-2013 16:48:55
USGS	451514122592301	1	47000370	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUL-1991 00:00:00
USGS	451516117532101	1	DAVIS 449	OWNER	Y	nwis	04-NOV-1998 00:00:00	tiffany	26-JUN-2013 16:48:55
USGS	451516122302901	1	05901279	RASA	Y	tiffany	18-MAR-2002 21:23:11	tiffany	18-MAR-2002 21:23:11
USGS	451517122332201	1	05901281	RASA	Y	tiffany	18-MAR-2002 21:23:13	tiffany	18-MAR-2002 21:23:13
USGS	451517122425501	1	05000075	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	18-DEC-1991 00:00:00
USGS	451517122562501	1	OWRD OBS 631	OR004	Y	tiffany	19-FEB-2003 21:48:03	tiffany	19-FEB-2003 21:48:03
USGS	451517122562501	2	47000212	USGS	Y	tiffany	19-FEB-2003 21:48:03	tiffany	19-FEB-2003 21:48:03
USGS	451520121182001	1	WELL #4	OWNER	L	tiffany	16-OCT-2012 20:42:43	tiffany	16-OCT-2012 20:42:43
USGS	451520121182002	1	WELL #6	OWNER	L	tiffany	16-OCT-2012 20:42:43	tiffany	16-OCT-2012 20:42:43
USGS	451520122272801	1	05901285	RASA	Y	tiffany	19-MAR-2002 19:02:38	tiffany	19-MAR-2002 19:02:38
USGS	451520122340000	1	05901282	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	25-OCT-1991 00:00:00
USGS	451520122410801	1	OWRD OBS 63	OR004	Y	tiffany	19-FEB-2003 21:48:04	tiffany	19-FEB-2003 21:48:04
USGS	451520122410801	2	05901278	USGS	Y	tiffany	19-FEB-2003 21:48:04	tiffany	19-FEB-2003 21:48:04
USGS	451520123033001	1	SPRING AREA B	OWNER	L	tiffany	16-OCT-2012 20:42:44	tiffany	16-OCT-2012 20:42:44
USGS	451520123033002	1	SPRING AREA A	OWNER	L	tiffany	16-OCT-2012 20:42:44	tiffany	16-OCT-2012 20:42:44
USGS	451523117551301	1	DAVIS 443	OWNER	Y	nwis	04-NOV-1998 00:00:00	tiffany	26-JUN-2013 16:48:55
USGS	451523122452901	1	47000350	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	01-JUL-1991 00:00:00
USGS	451525122464501	1	OWRD OBS 627	OR004	Y	tiffany	19-FEB-2003 21:48:04	tiffany	19-FEB-2003 21:48:04
USGS	451525122464501	2	47000004	USGS	Y	tiffany	19-FEB-2003 21:48:04	tiffany	19-FEB-2003 21:48:04
USGS	451525122494101	1	47000351	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	01-JUL-1991 00:00:00
USGS	451526122324401	1	05901280	RASA	Y	tiffany	18-MAR-2002 21:23:12	tiffany	18-MAR-2002 21:23:12
USGS	451526122463701	1	47900005	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	09-OCT-1992 00:00:00
USGS	451526123045701	1	71000028	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUN-1991 00:00:00
USGS	451528122253301	1	05901283	RASA	Y	tiffany	19-MAR-2002 18:02:27	tiffany	19-MAR-2002 18:02:27
USGS	451528122385501	1	05901276	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	18-DEC-1991 00:00:00
USGS	451528122541301	2	4790046	USGS	Y	tiffany	19-JUN-2014 15:15:42	tiffany	19-JUN-2014 15:15:42
USGS	451528122541301	1	OWRD OBS 1345	OR004	Y	tiffany	19-JUN-2014 15:15:42	tiffany	19-JUN-2014 15:15:42
USGS	451529123045401	1	71000027	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUN-1991 00:00:00
USGS	451530122354000	1	05900003	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	09-OCT-1992 00:00:00
USGS	451530122563101	1	47900007	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	09-OCT-1992 00:00:00
USGS	451530123042001	1	WELL #10	OWNER	L	tiffany	16-OCT-2012 20:42:44	tiffany	16-OCT-2012 20:42:44
USGS	451530123044001	1	KUMNE	OWNER	L	tiffany	16-OCT-2012 20:42:44	tiffany	16-OCT-2012 20:42:44
USGS	451532122205801	1	05000077	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	18-DEC-1991 00:00:00
USGS	451533122404201	1	05901277	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	18-DEC-1991 00:00:00
USGS	451535117551301	1	DAVIS 442	OWNER	Y	nwis	04-NOV-1998 00:00:00	tiffany	26-JUN-2013 16:48:55
USGS	451535123044501	1	71000105	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451536122382101	1	OWRD OBS 42	OR004	Y	tiffany	19-FEB-2003 21:48:04	tiffany	19-FEB-2003 21:48:04
USGS	451536122382101	2	05900054	USGS	Y	tiffany	19-FEB-2003 21:48:04	tiffany	19-FEB-2003 21:48:04
USGS	451537122235501	1	05000070	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	18-DEC-1991 00:00:00
USGS	451537122453101	1	05000025	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	01-JUL-1991 00:00:00
USGS	451537123044501	1	71000106	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	08-NOV-1991 00:00:00
USGS	451538117532001	1	DAVIS 450	OWNER	Y	nwis	04-NOV-1998 00:00:00	tiffany	26-JUN-2013 16:48:55
USGS	451540122271000	1	05900004	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	09-OCT-1992 00:00:00
USGS	451540122304201	1	05901247	RASA	Y	tiffany	06-MAR-2002 22:10:26	tiffany	06-MAR-2002 22:10:26
USGS	451540122380701	1	OWRD OBS 61	OR004	Y	tiffany	19-FEB-2003 21:48:04	tiffany	19-FEB-2003 21:48:04
USGS	451540122380701	2	05000060	USGS	Y	tiffany	19-FEB-2003 21:48:04	tiffany	19-FEB-2003 21:48:04
USGS	451541122453101	1	05000026	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	01-JUL-1991 00:00:00
USGS	451542122151301	1	900673	PDX	Y	tiffany	08-MAR-2002 17:07:56	tiffany	08-MAR-2002 17:07:56
USGS	451542122231801	1	05901267	RASA	Y	tiffany	06-MAR-2002 22:42:55	tiffany	06-MAR-2002 22:42:55
USGS	451544122193001	1	05900669	RASA	Y	tiffany	07-MAR-2002 22:53:53	tiffany	07-MAR-2002 22:53:53
USGS	451544122403101	1	OWRD OBS 60	OR004	Y	tiffany	19-FEB-2003 21:48:04	tiffany	19-FEB-2003 21:48:04
USGS	451544122403101	2	05901225	USGS	Y	tiffany	19-FEB-2003 21:48:04	tiffany	19-FEB-2003 21:48:04
USGS	451546122415301	1	05901223	USGS-RASA	Y	tiffany	06-MAR-2002 19:00:28	tiffany	06-MAR-2002 19:00:28
USGS	451547122283801	1	05901263	RASA	Y	tiffany	06-MAR-2002 22:42:53	tiffany	06-MAR-2002 22:42:53
USGS	451548122164301	1	900672	PDX	Y	tiffany	08-MAR-2002 17:07:56	tiffany	08-MAR-2002 17:07:56
USGS	451550122210000	1	05900005	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	09-OCT-1992 00:00:00
USGS	451550122421401	1	OWRD OBS 58	OR004	Y	tiffany	19-FEB-2003 21:48:05	tiffany	19-FEB-2003 21:48:05
USGS	451550122421401	2	05901222	USGS	Y	tiffany	19-FEB-2003 21:48:05	tiffany	19-FEB-2003 21:48:05
USGS	451550123042001	1	PRINGLE SPRING	OWNER	L	tiffany	16-OCT-2012 20:42:44	tiffany	16-OCT-2012 20:42:44
USGS	451550123043001	1	PRINGLE SPRING	OWNER	L	tiffany	16-OCT-2012 20:42:44	tiffany	16-OCT-2012 20:42:44
USGS	451552122453601	1	05000024	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	01-JUL-1991 00:00:00
USGS	451558117551201	1	DAVIS 441	OWNER	Y	nwis	04-NOV-1998 00:00:00	tiffany	26-JUN-2013 16:48:55
USGS	451600122172801	1	05900671	RASA	Y	tiffany	07-MAR-2002 22:53:53	tiffany	07-MAR-2002 22:53:53
USGS	451600122250301	1	05901266	RASA	Y	tiffany	06-MAR-2002 22:42:54	tiffany	06-MAR-2002 22:42:54
USGS	451600122403000	1	OWRD OBS 59	OR004	Y	tiffany	19-FEB-2003 21:48:05	tiffany	19-FEB-2003 21:48:05
USGS	451600122403000	2	05900006	USGS	Y	tiffany	19-FEB-2003 21:48:05	tiffany	19-FEB-2003 21:48:05
USGS	451600122425000	1	05900007	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	09-OCT-1992 00:00:00
USGS	451600123100500	1	71900001	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	09-OCT-1992 00:00:00
USGS	451601117532101	1	DAVIS 452	OWNER	Y	nwis	04-NOV-1998 00:00:00	tiffany	26-JUN-2013 16:48:55
USGS	451602122480901	1	47000349	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	01-JUL-1991 00:00:00
USGS	451602122481802	1	47000336	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	01-JUL-1991 00:00:00
USGS	451603122481703	1	OWRD OBS 626	OR004	Y	tiffany	19-FEB-2003 21:48:05	tiffany	19-FEB-2003 21:48:05
USGS	451603122481703	2	47000315	USGS	Y	tiffany	19-FEB-2003 21:48:05	tiffany	19-FEB-2003 21:48:05
USGS	451604122523701	1	71000019	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	24-JUN-1991 00:00:00
USGS	451606122325201	1	05901245	RASA	Y	tiffany	06-MAR-2002 22:10:26	tiffany	06-MAR-2002 22:10:26
USGS	451609122391501	1	05000059	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	18-DEC-1991 00:00:00
USGS	451611122172801	1	05900670	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	18-DEC-1991 00:00:00
USGS	451611122272201	1	05901264	RASA	Y	tiffany	06-MAR-2002 22:42:54	tiffany	06-MAR-2002 22:42:54
USGS	451612117551301	1	DAVIS 440	OWNER	Y	nwis	04-NOV-1998 00:00:00	tiffany	26-JUN-2013 16:48:55
USGS	451615122481301	1	47000348	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	01-JUL-1991 00:00:00
USGS	451617122545601	1	71900002	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	09-OCT-1992 00:00:00
