# RDB data retrieved from Oracle.
#
# $Log$
# tsql nwisor -rdb 'select * from gw_geoh_01 order by site_no, geoh_seq_nu' |# 02/19/2019 21:01:04, llorzol
#
agency_cd	site_no	geoh_seq_nu	lith_cd	lith_top_va	lith_bottom_va	lith_unit_cd	lith_ds	contrib_unit_cd	geoh_web_cd	geoh_cn	geoh_cr	geoh_mn	geoh_md
USGS	453340119361001	3	CLSN	  258.00	  273.00	122VNTG	GREEN	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453340119361001	4	BSLT	  273.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453340120475401	1	CLAY	    3.00	   91.00	112PLUS	YELLOW SANDY CLA	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453340120475401	2	BSLT	   91.00		122FSPG		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453340121110801	1	SNDS	   10.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453341120095901	1	GRCL	    0.00	  345.00	122SELH	INCL SOIL ALKC	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453341120095901	2	BSLT	  345.00	 1075.00	122WNPM	W/SS AT BASE	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453341120095901	3	BSLT	 1075.00		122GDRD	W/SS 1218-1245	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453341121132601	1	SNDS	    0.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453343121132401	1	SNDS	    5.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453345117561301	1	GRSC	    0.00	  330.00	110VLFL		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453345117561301	2	BSLT	  330.00	  354.00	122SDLM		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453345117561301	3	SDMN	  354.00	  482.00	122MBTN	SS AND CLAY	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453345117561301	4	BSLT	  482.00		122WNPM	BLACK;SOME CLAY	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453345121083701	1	BSLT	  436.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:24
USGS	453345121101501	1	SNDS	    0.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453345121132901	1	SNDS	    6.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453346121364801	1	BSLT	   75.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:24
USGS	453350117544301	1	SGVC	    0.00	  278.00	100VLFL	SHALE & BOULDERS	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453350117544301	2	BSLT	  278.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453351121113801	1	SNDS	    3.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453353121102301	1	SNDS	   25.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453356118474801	1	GRVL	    5.00	   20.00	121MCKY		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453356118474801	2	BSLT	   20.00	   33.00	122VNTG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453356118474801	3	BSLT	   33.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453356122372401	1	ALVM	    0.00	  146.50	110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	30-SEP-1996 00:00:00
USGS	453357121181201	1	SNDS	    5.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453357122501001	1				100VLFL		P	Y	tiffany	20-FEB-2002 20:12:57	tiffany	20-FEB-2002 20:12:57
USGS	453358117553601	1	GRCL	    0.00		110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453358121153401	2	SNDS	    0.00	  268.00	121CHNT	CLAY 176-268	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453358121153401	3	BSLT	  268.00	  400.00	122PRPD	B CLAY 379-400	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453358121153401	4	BSLT	  400.00		122FSPG		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453400121161401	2	SNDS	    0.00	  340.00	121CHNT	CLAY 232-340	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453400121161401	3	BSLT	  340.00		122PRPD	24FT CLAY & WOOD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453401121105701	1	SNDS	    3.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453401121334501	100	BSLT	   74.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:24
USGS	453401122500901	1				122CBRV		P	Y	tiffany	20-FEB-2002 20:54:55	tiffany	20-FEB-2002 20:54:55
USGS	453401122500901	2				100VLFL		S	Y	tiffany	20-FEB-2002 20:54:55	tiffany	20-FEB-2002 20:54:55
USGS	453403122352101	1	ALVM	    0.00	   70.00	110ALVM		Q	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2002 16:43:29
USGS	453407121365801	1	SDGL	    0.00		110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453407122494501	1				100VLFL		P	Y	tiffany	20-FEB-2002 20:12:57	tiffany	20-FEB-2002 20:12:57
USGS	453408121093801	2	SNDS	    0.00	   32.00	121CHNT		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453408121093801	3	BSLT	   32.00		122PRPD	CLAY 229-230	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453409121175501	1	SNDS	   58.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453410121145001	2	SNDS	    0.00	  198.00	121CHNT		S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453410121145001	3	BSLT	  198.00		122WNPM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453410122493501	1				100VLFL		P	Y	tiffany	20-FEB-2002 20:54:54	tiffany	20-FEB-2002 20:54:54
USGS	453411121102201	2	SNDS	    0.00	  404.00	121CHNT		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453411121102201	3	BSLT	  404.00		122PRPD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453412122494801	1				100VLFL		P	Y	tiffany	20-FEB-2002 20:54:54	tiffany	20-FEB-2002 20:54:54
USGS	453414121370201	1	BSLT	   13.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:25
USGS	453416121095501	1	BSLT	  188.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:25
USGS	453417121143401	1	BSLT	  175.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:25
USGS	453417122572901	1	ALVM	    0.00	   70.00	110ALVM		Q	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2002 16:43:29
USGS	453418121091301	1	BSLT	  127.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:25
USGS	453418122064901	1	BSLT	       0	     103	112BRNG		U	Y	tiffany	29-SEP-2005 14:33:12	tiffany	29-SEP-2005 14:33:12
USGS	453418122064901	2	SOIL	     103	     173	110CLVM	COVERED	U	Y	tiffany	29-SEP-2005 14:33:13	tiffany	29-SEP-2005 14:33:13
USGS	453418122064901	3	SNDS	     173	     313	121TRDL		U	Y	tiffany	29-SEP-2005 14:33:13	tiffany	29-SEP-2005 14:33:13
USGS	453418122064901	4	SOIL	     313	     363	110CLVM	COVERED	U	Y	tiffany	29-SEP-2005 14:33:13	tiffany	29-SEP-2005 14:33:13
USGS	453418122064901	5	SNDS	     363	     416	121TRDL		U	Y	tiffany	29-SEP-2005 14:33:14	tiffany	29-SEP-2005 14:33:14
USGS	453418122064901	6	BSLT	     416	     520	122WTRW		U	Y	tiffany	29-SEP-2005 14:33:14	tiffany	29-SEP-2005 14:33:14
USGS	453418122064901	7	BSLT	     520	     653	122ORTL	FLOW 1	U	Y	tiffany	29-SEP-2005 14:33:14	tiffany	29-SEP-2005 14:33:14
USGS	453418122064901	8	BSLT	     653	     730	122ORTL	FLOW 2	U	Y	tiffany	29-SEP-2005 14:33:15	tiffany	29-SEP-2005 14:33:15
USGS	453418122064901	9	CLSN	     730	     743	122ELBG		U	Y	tiffany	29-SEP-2005 14:33:15	tiffany	29-SEP-2005 14:33:15
USGS	453418122064901	10	BSLT	     743	     849	122ORTL	FLOW 3	U	Y	tiffany	29-SEP-2005 14:33:15	tiffany	29-SEP-2005 14:33:15
USGS	453418122064901	11	BSLT	     849	    1083	122ORTL	FLOW 4	U	Y	tiffany	29-SEP-2005 14:33:16	tiffany	29-SEP-2005 14:33:16
USGS	453418122064901	12	BSLT	    1083	    1233	122GRCK	FLOW 1	U	Y	tiffany	29-SEP-2005 14:33:16	tiffany	29-SEP-2005 14:33:16
USGS	453418122064901	13	BSLT	    1233	    1273	122GRCK	FLOW 2	U	Y	tiffany	29-SEP-2005 14:33:16	tiffany	29-SEP-2005 14:33:16
USGS	453418122064901	14	BSLT	    1273	    1396	122WPSL	FLOW 1	U	Y	tiffany	29-SEP-2005 14:33:17	tiffany	29-SEP-2005 14:33:17
USGS	453418122064901	15	BSLT	    1396	    1532	122WPSL	FLOW 2	U	Y	tiffany	29-SEP-2005 14:33:17	tiffany	29-SEP-2005 14:33:17
USGS	453418122064901	16	CLSN	    1532	    1533	122ELBG		U	Y	tiffany	29-SEP-2005 14:33:17	tiffany	29-SEP-2005 14:33:17
USGS	453418122064901	17	BSLT	    1533	    1598	122WPSL	FLOW 3	U	Y	tiffany	29-SEP-2005 14:33:18	tiffany	29-SEP-2005 14:33:18
USGS	453418122064901	18	BSLT	    1598	    1632	122DNYG		U	Y	tiffany	29-SEP-2005 14:33:18	tiffany	29-SEP-2005 14:33:18
USGS	453418122064901	19	SOIL	    1632		110CLVM	COVERED	U	Y	tiffany	29-SEP-2005 14:33:18	tiffany	29-SEP-2005 14:33:18
USGS	453418123095101	1				122CBRV		P	Y	tiffany	12-MAR-2002 22:16:32	tiffany	12-MAR-2002 22:16:32
USGS	453419122391501	1	ALVM			110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2002 16:43:30
USGS	453420121173901	1	SNDS	   65.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453424118451501	1	BSLT	   10.00	  240.00	122FSPG		S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453424118451501	2	BSLT	  240.00	  251.00	122VNTG	RED BROKEN	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453424118451501	3	BSLT	  251.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453430122371801	1	SAND	    0.00		110ALVM		U	Y	tiffany	24-SEP-2003 14:14:45	tiffany	24-SEP-2003 14:14:45
USGS	453431120485201	1	CLAY	    0.00	   12.00	110ALVM	SNDY,SOIL0-4FT.	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453431120485201	2	BSLT	   12.00	   95.00	122FSPG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453431120485201	3	CLAY	   95.00	  107.00	122VNTG	YEL W/BRKN BSLT	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453431120485201	4	BSLT	  107.00		122GDRD	GRVL 455-467	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453431121095801	1	SNDS			121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453431121113601	1	SNDS	    2.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453432119252001	1	CLAY	    4.00	   32.00	121ALKC	YELLOW	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453432119252001	2	BSLT	   32.00		122GDRD	SOFT OR COARSE	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453432119403401	1	BSLT	   12.00	   95.00	122FSPG		S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453432119403401	2	SAND	   95.00	  105.00	122VNTG	AND RED ROCK	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453432119403401	3	BSLT	  105.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453433122372701	1	SILT	    0.00		110ALVM		U	Y	tiffany	24-SEP-2003 13:57:49	tiffany	24-SEP-2003 13:57:49
USGS	453434121094201	1	SNDS	    2.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453434122373401	1	SAND	    0.00		110ALVM		U	Y	tiffany	24-SEP-2003 13:24:57	tiffany	24-SEP-2003 13:24:57
USGS	453434122374001	1	SDGL	    0.00		110ALVM		U	Y	tiffany	23-SEP-2003 20:50:59	tiffany	23-SEP-2003 20:50:59
USGS	453435122374601	1	SILT	    0.00		110ALVM		U	Y	tiffany	23-SEP-2003 20:29:32	tiffany	23-SEP-2003 20:29:32
USGS	453436118473901	1	GRVL	    4.00	  160.00	121MCKY	AND CEM. GRVL	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453436118473901	2	BSLT	  160.00	  258.00	122FSPG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453436118473901	3	BSLT	  258.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453436120082101	1	SGVC	    0.00	   53.00	121ALKC		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453436120082101	2	BSLT	   53.00	   69.00	122POMN		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453436120082101	3	CLSD	   69.00	  122.00	122SELH	& SNDS	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453436120082101	4	BSLT	  122.00	  351.00	122PRPD	W/SGVC ZONES	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453436120082101	5	BSLT	  351.00	  901.00	122FSPG	W/SOME SGVC	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453436120082101	6	BSLT	  901.00		122GDRD	W/SOME CLAY	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453436120415201	1	CLAY	    4.00	   48.00	112PLUS	YELLOW W/GRAY RK	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453436120415201	2	BSLT	   48.00		122FSPG	W/SOAPSTONE	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453436121100701	100	SNDS	    6.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453436122375301	1	SAND	    0.00		110ALVM		U	Y	tiffany	23-SEP-2003 19:57:30	tiffany	23-SEP-2003 19:57:30
USGS	453436123082401	1				122CBRV		P	Y	tiffany	27-FEB-2002 15:59:54	tiffany	27-FEB-2002 15:59:54
USGS	453437121113001	1	SNDS	    0.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453437121172701	1	SNDS	   18.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453439122380501	1	SILT	    0.00		110ALVM		U	Y	tiffany	23-SEP-2003 19:30:27	tiffany	23-SEP-2003 19:30:27
USGS	453441123032001	1	STCL	       0	      53	112WLMT		U	Y	tiffany	12-SEP-2005 19:05:19	tiffany	12-SEP-2005 19:05:19
USGS	453441123032001	2	CLSD	      53	     858	121TRDL		U	Y	tiffany	12-SEP-2005 19:05:19	tiffany	12-SEP-2005 19:05:19
USGS	453441123032001	3	BSLT	     858	     918	122STLB	FLOW 1	U	Y	tiffany	12-SEP-2005 19:05:19	tiffany	12-SEP-2005 19:05:19
USGS	453441123032001	4	BSLT	     918	     947	122STLB	FLOW 2	U	Y	tiffany	12-SEP-2005 19:05:19	tiffany	12-SEP-2005 19:05:19
USGS	453441123032001	5	BSLT	     947	    1041	122STLB	FLOW 3	U	Y	tiffany	12-SEP-2005 19:05:19	tiffany	12-SEP-2005 19:05:19
USGS	453441123032001	6	BSLT	    1041	    1170	122WTRW		U	Y	tiffany	12-SEP-2005 19:05:19	tiffany	12-SEP-2005 19:05:19
USGS	453441123032001	7	CLSN	    1170	    1171	122ELBG		U	Y	tiffany	12-SEP-2005 19:05:19	tiffany	12-SEP-2005 19:05:19
USGS	453441123032001	8	BSLT	    1171	    1350	122ORTL		U	Y	tiffany	12-SEP-2005 19:05:20	tiffany	15-DEC-2005 17:42:40
USGS	453441123032001	9	BSLT	    1350	    1400	122WPSL	FLOW 1	U	Y	tiffany	12-SEP-2005 19:05:20	tiffany	15-DEC-2005 17:42:40
USGS	453441123032001	10	BSLT	    1400		122WPSL	FLOW 2	U	Y	tiffany	12-SEP-2005 19:05:20	tiffany	12-SEP-2005 19:05:20
USGS	453442123035201	1	ALVM	    0.00	   71.00	110ALVM		Q	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2002 16:43:30
USGS	453443117320001	1	BLDR	    0.00	   63.00	110ALVM	AND GRVL	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453443117320001	2	BSLT	   63.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453443118474501	1	GRVL	    4.00	  170.00	121MCKY	CLAY 84-138FT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453443118474501	2	BSLT	  170.00	  245.00	122FSPG		S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453443118474501	3	BSLT	  285.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453443118474501	4	ROCK	  245.00	  285.00	122VNTG	RED SOFT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453443121164301	1	SNDS	    5.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453443122381401	1	SILT	    0.00		110ALVM		U	Y	tiffany	23-SEP-2003 16:57:36	tiffany	23-SEP-2003 16:57:36
USGS	453446119351101	1	GRVL	    4.00	  153.00	110ALVM		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453446119351101	2	BSLT	  153.00	  184.00	122FSPG	GREY,HARD	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453446119351101	3	SAND	  184.00	  204.00	122VNTG	BROWN,SOFT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453446119351101	4	BSLT	  204.00		122GDRD	ALT SOFT & HARD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453446121120201	1	BSLT	  425.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:25
USGS	453447121110501	1	SNDS	    5.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453447122401501	1	ALVM	    0.00	  100.00	110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	30-SEP-1996 00:00:00
USGS	453448119563501	1	BSLT	   25.00	  125.00	122FSPG	BLACK	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453448119563501	2	BSLT	  125.00	  138.00	122VNTG	& GRN SHALE	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453448119563501	3	BSLT	  138.00		122GDRD	BLACK	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453448119563501	4	BSLT	   25.00	  138.00	122WNPM	FSPG, VNTG	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453448121383601	1		   29.00		110VLCC		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453449121151201	100	SNDS	    2.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453449122342801	1				100VLFL		P	Y	tiffany	05-FEB-2002 19:22:00	tiffany	05-FEB-2002 19:22:00
USGS	453451118405501	1	SOIL	    0.00	    5.00	110ALVM		U	Y	tiffany	17-MAR-2005 14:37:44	tiffany	17-MAR-2005 14:37:44
USGS	453451118405501	2	GRVL	    5.00	   95.00	110ALVM		U	Y	tiffany	17-MAR-2005 14:37:44	tiffany	17-MAR-2005 14:37:44
USGS	453451118405501	3	BSLT	   95.00		122CBRV		U	Y	tiffany	17-MAR-2005 14:37:44	tiffany	17-MAR-2005 14:37:44
USGS	453453121170301	1	SNDS	   25.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453454121101801	1	SNDS	   35.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453454121102701	1	BSLT	  150.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:25
USGS	453456121155601	1	SNDS	    3.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453457121132701	2	BLSC	    0.00	  130.00	121CHNT	CLAY 99FT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453457121132701	3	BSLT	  130.00	  289.00	122PRPD	CLAY 263-289	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453457121132701	4		  289.00		122FSPG		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453458121095101	1	SNDS	    0.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453458121155901	1	SNDS	    3.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453458122412201	1	ALVM	    0.00	  107.00	110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	30-SEP-1996 00:00:00
USGS	453500119251601	1	SDGL	    0.00	   38.00	110ALVM	BLDRS	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453500119251601	2	BSLT	   38.00		122GDRD	RED,BLK,BROWN	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453502123115201	1				122CBRV		P	Y	tiffany	08-MAR-2002 19:33:29	tiffany	08-MAR-2002 19:33:29
USGS	453510119323001	1	GRVL	    5.00	   18.00	110ALVM	W/SOIL	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453510119323001	2	BSLT	   18.00	   99.00	122FSPG	HARD,BLUE & GREY	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453510119323001	3	SAND	   99.00	  111.00	122VNTG	GREY & BOULDERS	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453510119323001	4	BSLT	  111.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453510121080801	1	BSLT	  202.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:25
USGS	453510121164601	1	SNDS	   55.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453511120051501	1	GRVL	    0.00	   24.00	110ALVM		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453511120051501	2	BSLT	   24.00	  110.00	122SELH	INCLUDES MBTN	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453511120051501	3	BSLT	  110.00	  229.00	122PRPD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453511120051501	4	BSLT	  229.00		122FSPG		S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453511120051501	5	ROCK	   24.00	  110.00	122SDLM	SELA, MBTN	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453511120051501	6	BSLT	  110.00		122WNPM	PRPD,FSPG	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453511121172301	1	SNDS	   50.00		121DLLS		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453513120413601	1	SDCL	    0.00	   23.00	110ALVM		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453513120413601	2	SHLE	   23.00	  347.00	122FSPG	SND,GRVL ZONES	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453513120413601	3	SHLE	  347.00	  354.00	122VNTG	BLK,SOFT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453513120413601	4	BSLT	  354.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453515122420301	1	ALVM	    0.00	   97.00	110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	30-SEP-1996 00:00:00
